日付,順位,コード,銘柄名,市場,株価,S高,前日比,前日比(%),出来高,ＰＥＲ,ＰＢＲ,利回り
2021/09/23,1,8260,井筒屋,東１,,S,+80,+29.96%,"9,899,400",19.9,0.47,－
2021/09/23,2,6063,ＥＡＪ,ＪＱ,,S,+300,+26.48%,"25,500",－,3.90,－
2021/09/23,3,8254,さいか屋,東２,,S,+80,+23.32%,"1,879,700",－,2.55,－
2021/09/23,4,7072,インテＭ,東Ｍ,,S,+500,+21.31%,"1,252,400","1,107",6.85,－
2021/09/23,5,9941,太洋物産,ＪＱ,,,+274,+21.14%,"351,300",358,－,－
2021/09/23,6,6533,オーケストラ,東１,,,+600,+15.50%,"782,000",62.4,11.31,0.18
2021/09/23,7,5939,大谷工業,ＪＱ,,S,+705,+15.11%,"11,700",22.6,1.35,0.56
2021/09/23,8,4175,コリー,東Ｍ,,,+485,+13.29%,"267,100",16.6,3.57,－
2021/09/23,9,9318,アジア開発,東２,,,+1,+12.50%,"4,172,000",－,3.45,－
2021/09/23,10,7021,ニッチツ,東２,,,+204,+11.27%,"98,600",32.0,0.38,1.49
2021/09/23,11,7018,内海造,東２,,,+125,+10.45%,"48,300",22.4,0.33,－
2021/09/23,12,3671,ソフトＭＡＸ,東Ｍ,,,+100,+9.58%,"623,300",20.3,2.80,1.05
2021/09/23,13,2780,コメ兵ＨＤ,東２,,,+154,+8.73%,"338,500",14.3,1.13,1.25
2021/09/23,14,7047,ポート,東Ｍ,,,+80,+8.45%,"416,700",29.7,5.87,－
2021/09/23,15,7377,ＤＮＨＤ,東２,,,+105,+8.43%,"13,700",11.4,－,2.96
2021/09/23,16,3441,山王,ＪＱ,,,+133,+8.36%,"414,200",29.5,1.58,0.58
2021/09/23,17,8918,ランド,東１,,,+1,+8.33%,"25,595,300",6.2,2.85,0.77
2021/09/23,18,6626,ＳＥＭＴＥＣ,ＪＱ,,,+800,+8.29%,"132,900",14.2,2.38,0.29
2021/09/23,19,6837,京写,ＪＱ,,,+35,+8.25%,"997,100",54.8,0.99,1.09
2021/09/23,20,4060,ｒａｋｕｍｏ,東Ｍ,,,+133,+7.72%,"172,200",58.2,12.68,－
2021/09/23,21,4235,ＵＦＨＤ,ＪＱ,,,+105,+7.60%,"60,800",20.5,1.48,1.75
2021/09/23,22,9240,デリバリコン,東Ｍ,,,+65,+6.91%,"258,900",22.8,8.37,－
2021/09/23,23,7687,ミクリード,東Ｍ,,,+69,+6.73%,"49,200",－,2.70,－
2021/09/23,24,1773,ＹＴＬ,東外,,,+1,+6.25%,"16,000",－,－,－
2021/09/23,25,8247,大和デ,東２,,,+19,+6.17%,"979,700",36.7,0.59,－
2021/09/23,26,9279,ギフト,東１,,,+168,+5.96%,"560,800",37.6,7.62,0.50
2021/09/23,27,3940,ノムラシス,東１,,,+17,+5.92%,"3,608,700",27.8,2.83,1.81
2021/09/23,28,3936,ＧＷ,東Ｍ,,,+200,+5.84%,"1,136,200",171,82.00,－
2021/09/23,29,4716,日本オラクル,東１,,,+540,+5.76%,"660,000",－,14.98,－
2021/09/23,30,3998,すららネット,東Ｍ,,,+132,+5.67%,"362,200",51.0,10.89,－
2021/09/23,31,4014,カラダノート,東Ｍ,,,+89,+5.62%,"558,500",59.6,10.84,－
2021/09/23,32,9171,栗林船,東２,,,+30,+5.61%,"403,100",－,0.38,1.06
2021/09/23,33,7363,ベビカレ,東Ｍ,,,+270,+5.56%,"35,900",45.6,5.67,－
2021/09/23,34,2152,幼児活動研,ＪＱ,,,+63,+5.54%,"62,600",16.4,1.76,－
2021/09/23,35,6054,リブセンス,東１,,,+11,+5.39%,"727,600",－,1.92,－
2021/09/23,36,8011,三陽商,東１,,,+51,+5.39%,"143,100",－,0.37,－
2021/09/23,37,4178,Ｓイノベ,東Ｍ,,,+151,+5.04%,"26,700",42.9,8.73,－
2021/09/23,38,6718,アイホン,東１,,,+117,+4.98%,"818,000",9.8,0.77,3.57
2021/09/23,39,3260,エスポア,名Ｃ,,,+29,+4.92%,200,83.8,0.97,－
2021/09/23,40,9262,シルバライフ,東１,,,+74,+4.78%,"157,200",40.6,3.54,－
2021/09/23,41,4490,ビザスク,東Ｍ,,,+290,+4.77%,"300,800",375,50.20,－
2021/09/23,42,4016,ミット,ＪＱ,,,+46,+4.76%,"10,100",27.5,3.77,0.69
2021/09/23,43,8739,スパークス,東１,,,+14,+4.76%,"1,399,200",－,2.77,－
2021/09/23,44,3970,イノベーショ,東Ｍ,,,+134,+4.56%,"37,000",22.3,2.82,0.90
2021/09/23,45,7362,Ｔ．Ｓ．Ｉ,東Ｍ,,,+86,+4.47%,"42,000",24.8,3.78,－
2021/09/23,46,4386,ＳＩＧ,東２,,,+33,+4.42%,"116,200",19.4,2.86,1.54
2021/09/23,47,9709,ＮＣＳ＆Ａ,東２,,,+23,+4.39%,"182,000",13.9,0.97,2.74
2021/09/23,48,1674,ＷＴプラチナ,東Ｅ,,,+410,+4.33%,797,－,－,－
2021/09/23,49,7936,アシックス,東１,,,+110,+4.30%,"1,522,300",195,3.36,0.90
2021/09/23,50,2397,ＤＮＡチップ,東２,,,+24,+4.25%,"47,400",－,4.09,－
2021/09/23,51,1541,純プラ信託,東Ｅ,,,+130,+4.24%,"62,921",－,－,－
2021/09/23,52,4051,ＧＭＯ－ＦＧ,東Ｍ,,,"+1,020",+4.16%,"34,700",284,25.59,0.18
2021/09/23,53,5644,メタルアート,東２,,,+87,+4.15%,"39,000",3.8,0.42,－
2021/09/23,54,3408,サカイオーベ,東１,,,+185,+4.12%,"9,600",19.9,1.24,－
2021/09/23,55,1682,野村白金,東Ｅ,,,+7,+4.07%,"26,300",－,－,－
2021/09/23,56,4169,エネチェンジ,東Ｍ,,,+140,+4.06%,"451,700",－,49.46,－
2021/09/23,57,6637,寺崎電気,ＪＱ,,,+54,+4.04%,"7,600",10.4,0.52,1.29
2021/09/23,58,1435,ロボホーム,東１,,,+10,+4.02%,"848,900",83.5,3.21,－
2021/09/23,59,3997,Ｔワークス,ＪＱ,,,+31,+4.01%,"2,700",16.9,1.73,1.24
2021/09/23,60,4645,市進ＨＤ,ＪＱ,,,+14,+3.95%,"24,100",17.6,2.74,2.72
2021/09/23,61,6919,ケル,ＪＱ,,,+41,+3.95%,"29,200",10.6,0.62,3.80
2021/09/23,62,3474,Ｇ－ＦＡＣ,東Ｍ,,,+17,+3.91%,"11,600",－,2.51,－
2021/09/23,63,4932,アルマード,ＪＱ,,,+26,+3.77%,"462,800",13.0,3.06,－
2021/09/23,64,6048,デザインワン,東１,,,+9,+3.77%,"132,900",24.4,1.14,－
2021/09/23,65,6238,フリュー,東１,,,+66,+3.59%,"625,300",19.3,2.68,1.94
2021/09/23,66,9501,東電ＨＤ,東１,,,+11,+3.56%,"31,412,300",7.7,0.16,－
2021/09/23,67,4323,日シス技術,東１,,,+64,+3.53%,"64,200",13.7,1.52,1.60
2021/09/23,68,7748,ホロン,ＪＱ,,,+115,+3.41%,"18,300",42.4,2.58,0.57
2021/09/23,69,2667,イメージワン,ＪＱ,,,+31,+3.36%,"912,800",195,3.24,－
2021/09/23,70,9376,ユーラシア,ＪＱ,,,+17,+3.31%,"12,000",－,1.05,－
2021/09/23,71,9107,川崎汽,東１,,,+240,+3.28%,"7,464,500",2.7,2.19,－
2021/09/23,72,4936,アクシージア,東Ｍ,,,+35,+3.25%,"297,300",30.8,3.99,－
2021/09/23,73,7033,ＭＳＯＬ,東１,,,+100,+3.21%,"212,300",91.4,27.06,－
2021/09/23,74,9478,ＳＥＨＩ,ＪＱ,,,+7,+3.21%,"335,000",9.0,0.86,0.89
2021/09/23,75,3747,インタートレ,東２,,,+19,+3.07%,"1,103,500",58.7,4.57,－
2021/09/23,76,6973,協栄産,東１,,,+45,+3.07%,"18,700",6.6,0.34,2.64
2021/09/23,77,3465,ケイアイ不,東１,,,+170,+3.06%,"296,200",6.9,3.38,4.01
2021/09/23,78,7826,フルヤ金属,ＪＱ,,,+270,+3.02%,"145,700",8.2,2.27,1.63
2021/09/23,79,7781,平山,ＪＱ,,,+39,+2.98%,"4,900",11.0,1.45,2.82
2021/09/23,80,3634,ソケッツ,東２,,,+24,+2.94%,700,－,2.23,0.36
2021/09/23,81,2588,プレミアムＷ,東２,,,+90,+2.90%,"29,900",28.1,8.16,－
2021/09/23,82,6267,ゼネラルパ,ＪＱ,,,+65,+2.89%,200,7.9,0.80,2.59
2021/09/23,83,9663,ナガワ,東１,,,+340,+2.84%,"34,300",58.6,3.99,0.53
2021/09/23,84,7042,アクセスＨＤ,ＪＱ,,,+25,+2.81%,"1,700",－,2.24,－
2021/09/23,85,7093,アディッシュ,東Ｍ,,,+41,+2.76%,"4,300",136,4.39,－
2021/09/23,86,4406,日理化,東１,,,+10,+2.74%,"3,193,000",23.3,0.91,0.80
2021/09/23,87,5759,日本電解,東Ｍ,,,+95,+2.74%,"501,400",29.6,5.04,－
2021/09/23,88,3498,霞ヶ関Ｃ,東Ｍ,,,+56,+2.72%,"34,700",18.3,3.78,0.95
2021/09/23,89,7699,オムニプラス,東Ｍ,,,+26,+2.70%,"13,600",－,－,－
2021/09/23,90,3291,飯田ＧＨＤ,東１,,,+78,+2.69%,"1,337,300",10.0,0.98,3.03
2021/09/23,91,7545,西松屋チェ,東１,,,+38,+2.69%,"605,300",9.7,1.31,1.58
2021/09/23,92,3676,デジハＨＤ,東１,,,+60,+2.67%,"131,100",35.7,8.25,0.65
2021/09/23,93,4763,Ｃ＆Ｒ,東１,,,+49,+2.66%,"63,600",24.0,3.92,0.90
2021/09/23,94,7299,フジオーゼ,東２,,,+100,+2.66%,"3,500",5.9,0.30,3.37
2021/09/23,95,2903,シノブフズ,東２,,,+17,+2.64%,"14,500",10.3,0.61,3.02
2021/09/23,96,3131,シンデンハイ,ＪＱ,,,+54,+2.61%,"27,100",8.0,0.74,3.77
2021/09/23,97,1439,安江工務店,ＪＱ,,,+26,+2.55%,"1,400",18.8,0.97,2.39
2021/09/23,98,7067,ブランドＴ,東Ｍ,,,+27,+2.48%,"1,800",52.2,1.70,－
2021/09/23,99,7050,Ｆインタ,東Ｍ,,,+73,+2.45%,"303,200",－,2.57,－
2021/09/23,100,8801,三井不,東１,,,+61.5,+2.44%,"3,553,300",15.5,0.97,1.70
2021/09/23,101,6239,ナガオカ,ＪＱ,,,+19,+2.43%,"36,000",8.0,1.42,2.50
2021/09/23,102,1712,ダイセキＳ,東１,,,+40,+2.41%,"762,500",22.3,2.14,0.47
2021/09/23,103,9726,ＫＮＴＣＴ,東１,,,+34,+2.41%,"129,600",－,1.65,－
2021/09/23,104,7357,ジオコード,ＪＱ,,,+29,+2.40%,"6,700",24.4,3.08,－
2021/09/23,105,5816,オーナンバ,東２,,,+17,+2.39%,"117,400",8.9,0.52,1.65
